campaign	ID_reg	sampling_day	date	hour	sampling_point	Y	pitfall	pitfall_code	aiq_code	TUF	treatment	treat_code	lat	long	genus	specie	sp_code	recapture	colected	Etiqueta_MRCM	sex	svl_mm	tail_mm	reg_tail	CRC_original	tail_original	att	reg_tail_original	gross_weight	sexo_provisório	bag_weight	weight_animal	sample	att_recente	machucado_recente	cicatriz_umbilical	cicatriz_corpo	ácaro	att_manuseio	ovada	obs1	obs2	obs3	obs4	obs5	obs6	obs_correcao_planilha_sexo	obs_correcao_planilha_peso_do_saco	obs_correcao_planilha_att	obs_sucesso_captura
C4	2377	10	03/07/2021	15:20	3	d	p	3dp	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	m	45.50 	110.00 	NA	4.55 	11.00 	NA	NA	2.60 	m	0.70 	1.90 	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2378	10	03/07/2021	15:20	3	d	p	3dp	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	m	42.90 	40.00 	23.00 	4.29 	4.00 	x	2.30 	2.50 	m	0.70 	1.80 	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2388	10	03/07/2021	16:45	5	c	p	5cp	C4-5c	2	Q	2Q	-11.148738	-46.686442	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.40 	92.00 	29.00 	5.64 	9.20 	x	2.90 	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2392	10	03/07/2021	NA	6	c	p	6cp	C4-6c	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.70 	110.60 	NA	5.77 	11.06 	NA	NA	4.40 	f	0.70 	3.70 	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2398	10	03/07/2021	18:21	7	d	p	7dp	C4-7d	2	C	2C	-11.110098	-46.709001	Ameivula	jalapensis	amejal	NA	NA	NA	NA	57.50 	113.00 	55.00 	5.75 	11.30 	x	5.50 	4.80 	NA	0.70 	4.10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2400	11	04/07/2021	14:19	7	c	p	7cp	C4-7c	2	C	2C	-11.110926	-46.710165	Ameivula	jalapensis	amejal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Fugiu_antes_da_marcação_e_pesagem	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2403	11	04/07/2021	14:32	2	a	c	2ac	C4-2a	1	C	1C	-11.135872	-46.641	Ameivula	jalapensis	amejal	NA	NA	NA	m	47.90 	13.00 	NA	4.79 	1.30 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2405	11	04/07/2021	14:55	2	d	p	2dp	C4-2d	1	C	1C	-11.135341	-46.642383	Ameivula	jalapensis	amejal	NA	NA	NA	m	59.20 	155.00 	NA	5.92 	15.50 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2406	11	04/07/2021	NA	2	c	p	2cp	C4-2c	1	C	1C	-11.136616	-46.643031	Ameivula	jalapensis	amejal	NA	NA	NA	f	53.60 	116.00 	NA	5.36 	11.60 	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2416	11	04/07/2021	16:12	5	b	c	5bc	C4-5b	2	Q	2Q	-11.14855	-46.684869	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.00 	119.00 	62.00 	5.50 	11.90 	x	6.20 	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA	NA	NA
C4	2437	11	04/07/2021	17:50	7	c	p	7cp	C4-7c	2	C	2C	-11.110926	-46.710165	Ameivula	jalapensis	amejal	x	NA	NA	m	56.00 	NA	NA	5.60 	NA	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2445	13	06/07/2021	6:42	7	a	c	7ac	C4-7a	2	C	2C	-11.11132	-46.708033	Ameivula	jalapensis	amejal	x	NA	NA	m	57.10 	NA	NA	5.71 	NA	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2451	13	06/07/2021	7:52	6	d	p	6dp	C4-6d	2	Q	2Q	-11.138578	-46.690251	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.90 	109.00 	53.00 	5.59 	10.90 	x	5.30 	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2454	13	06/07/2021	8:05	6	b	p	6bp	C4-6b	2	Q	2Q	-11.13296	-46.688271	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.40 	91.00 	36.00 	5.64 	9.10 	x	3.60 	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marcada_as_duas_mãos._Devo_ter_perdido_o_primeiro_dedo	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2455	13	06/07/2021	8:05	6	b	p	6bp	C4-6b	2	Q	2Q	-11.13296	-46.688271	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.50 	146.00 	NA	5.35 	14.60 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2460	13	06/07/2021	9:01	4	d	p	4dp	C4-4d	2	Q	2Q	-11.142583	-46.679762	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.80 	103.30 	18.30 	5.28 	10.33 	x	1.83 	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	sim	NA	att_no_saco	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2473	13	06/07/2021	9:57	3	b	p	3bp	C4-3b	1	C	1C	-11.128828	-46.652409	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.30 	158.00 	NA	5.73 	15.80 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2476	13	06/07/2021	10:31	2	d	p	2dp	C4-2d	1	C	1C	-11.135341	-46.642383	Ameivula	jalapensis	amejal	NA	NA	NA	m	44.90 	145.00 	NA	4.49 	14.50 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2478	13	06/07/2021	10:31	2	d	p	2dp	C4-2d	1	C	1C	-11.135341	-46.642383	Ameivula	jalapensis	amejal	NA	NA	NA	f	50.00 	119.00 	NA	5.00 	11.90 	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2479	13	06/07/2021	10:43	2	b	p	2bp	C4-2b	1	C	1C	-11.137185	-46.641638	Ameivula	jalapensis	amejal	NA	NA	NA	f	58.70 	101.00 	32.00 	5.87 	10.10 	x	3.20 	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	sim	NA	att_no_balde	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2481	13	06/07/2021	10:51	3	a	p	3ap	C4-3a	1	C	1C	-11.129468	-46.651094	Ameivula	jalapensis	amejal	x	NA	NA	f	57.10 	NA	NA	5.71 	NA	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	peito	NA	NA	NA	cicatriz_peito_esquerdo	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2482	13	06/07/2021	11:00	1	d	p	1dp	C4-1d	1	C	1C	-11.13884	-46.632013	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.40 	104.00 	46.00 	5.74 	10.40 	x	4.60 	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mordeu	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2483	13	06/07/2021	11:00	1	d	p	1dp	C4-1d	1	C	1C	-11.13884	-46.632013	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.50 	135.00 	NA	5.65 	13.50 	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2484	13	06/07/2021	11:15	1	a	p	1ap	C4-1a	1	C	1C	-11.139153	-46.63057	Ameivula	jalapensis	amejal	NA	NA	NA	J	43.20 	97.00 	NA	4.32 	9.70 	NA	NA	NA	j/m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"O_sexo_estava_como_j/m,_mas_não_tem_o_RP._Vou_deixar_como_j."	NA	NA	NA
C4	2485	13	06/07/2021	11:15	1	a	p	1ap	C4-1a	1	C	1C	-11.139153	-46.63057	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.30 	147.00 	NA	5.73 	14.70 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	nuca	NA	NA	NA	fazendo_muda	cicatriz_na_nuca	NA	NA	NA	NA	NA	NA	NA	NA
C4	2487	14	07/07/2021	6:48	7	b	p	7bp	C4-7b	2	C	2C	-11.112166	-46.709225	Ameivula	jalapensis	amejal	x	NA	NA	f	54.80 	124.00 	NA	5.48 	12.40 	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"tinha_uma_manchona_preta,_que_pegava_na_cintura,_coxa_e_base_da_cauda._Estava_muuuuuito_magra,_mas_nem_pesei."	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2493	14	07/07/2021	7:55	6	c	p	6cp	C4-6c	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.50 	142.00 	NA	5.75 	14.20 	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2496	14	07/07/2021	8:14	6	a	c	6ac	C4-6a	2	Q	2Q	-11.139821	-46.689609	Ameivula	jalapensis	amejal	x	NA	NA	m	56.40 	95.00 	43.00 	5.64 	9.50 	x	4.30 	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2497	14	07/07/2021	8:25	5	d	c	5dc	C4-5d	2	Q	2Q	-11.147247	-46.686634	Ameivula	jalapensis	amejal	NA	NA	NA	J	47.50 	113.00 	NA	4.75 	11.30 	NA	NA	NA	j/m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"O_sexo_estava_como_j/m,_mas_não_tem_o_RP._Vou_deixar_como_j."	NA	NA	NA
C4	2499	14	07/07/2021	8:25	5	d	p	5dp	C4-5d	2	Q	2Q	-11.147247	-46.686634	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.80 	111.00 	81.00 	5.58 	11.10 	x	8.10 	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2511	14	07/07/2021	9:59	4	a	p	4ap	C4-4a	2	Q	2Q	-11.141203	-46.679502	Ameivula	jalapensis	amejal	NA	NA	NA	f	61.00 	147.00 	NA	6.10 	14.70 	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2513	14	07/07/2021	10:28	3	c	p	3cp	C4-3c	1	C	1C	-11.127411	-46.651953	Ameivula	jalapensis	amejal	x	NA	NA	m	48.80 	119.00 	NA	4.88 	11.90 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2515	14	07/07/2021	10:37	3	d	p	3dp	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	m	62.10 	154.00 	NA	6.21 	15.40 	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2520	15	08/07/2021	6:26	7	B	c	7Bc	C4-7B	2	C	2C	-11.112166	-46.709225	Ameivula	jalapensis	amejal	NA	NA	NA	m	51.80 	133.00 	NA	5.18 	13.30 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2521	15	08/07/2021	6:26	7	B	p	7Bp	C4-7B	2	C	2C	-11.112166	-46.709225	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.70 	153.00 	NA	5.57 	15.30 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2527	15	08/07/2021	7:15	6	D	C	6DC	C4-6D	2	Q	2Q	-11.138578	-46.690251	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.20 	146.00 	NA	5.32 	14.60 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2530	15	08/07/2021	7:27	6	C	P	6CP	C4-6C	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	M	51.60 	124.00 	NA	5.16 	12.40 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2532	15	08/07/2021	7:27	6	c	P	6cP	C4-6c	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	m	59.60 	157.00 	NA	5.96 	15.70 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2539	15	08/07/2021	8:28	5	c	c	5cc	C4-5c	2	Q	2Q	-11.148738	-46.686442	Ameivula	jalapensis	amejal	NA	NA	NA	f	60.60 	95.00 	93.00 	6.06 	9.50 	x	9.30 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fez_coco	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2545	15	08/07/2021	8:59	3	d	c	3dc	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.10 	116.00 	59.00 	5.51 	11.60 	x	5.90 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	falta_o_dedo_do_lado_direito	fiquei_na_duvida_se_o_dedo_cortado_foi_marcação_errada_minha_ou_marca_dela._Acredito_que_seja_marca_dela	NA	NA	NA	NA	NA	NA	NA	NA
C4	2546	15	08/07/2021	8:59	3	d	p	3dp	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	f	60.00 	145.00 	NA	6.00 	14.50 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2554	1	17/07/2021	6:37	1	a	c	1ac	C5-1a	2	Q	2Q	-10.602658	-47.008416	Ameivula	jalapensis	amejal	NA	NA	NA	f	45.60 	108.00 	NA	4.56 	10.80 	NA	NA	2.30 	f	0.70 	1.60 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2561	1	17/07/2021	7:48	1	c	p	1cp	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	f	54.60 	88.00 	28.00 	5.46 	8.80 	x	2.80 	3.90 	f	0.70 	3.20 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2564	1	17/07/2021	7:48	1	c	c	1cc	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.20 	135.00 	NA	5.22 	13.50 	NA	NA	3.80 	m	0.70 	3.10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2565	1	17/07/2021	7:48	1	c	c	1cc	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	f	49.60 	121.00 	NA	4.96 	12.10 	NA	NA	3.10 	f	0.70 	2.40 	NA	NA	NA	NA	NA	NA	NA	NA	fazendo_muda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2573	1	17/07/2021	7:48	1	c	p	1cp	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	f	46.70 	112.00 	NA	4.67 	11.20 	NA	NA	2.80 	f	0.70 	2.10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2583	1	17/07/2021	9:12	2	b	p	2bp	C5-2b	1	C	1C	-10.593564	-47.015967	Ameivula	jalapensis	amejal	NA	NA	NA	m	43.90 	99.00 	NA	4.39 	9.90 	NA	NA	2.35 	m	0.70 	1.65 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2584	1	17/07/2021	9:12	2	b	p	2bp	C5-2b	1	C	1C	-10.593564	-47.015967	Ameivula	jalapensis	amejal	NA	NA	NA	f	58.10 	142.00 	NA	5.81 	14.20 	NA	NA	4.20 	f	0.70 	3.50 	fezes	NA	NA	NA	NA	NA	NA	NA	fez_coco	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2591	1	17/07/2021	9:54	2	c	p	2cp	C5-2c	1	C	1C	-10.593499	-47.015032	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.80 	119.00 	NA	5.58 	11.90 	NA	NA	3.80 	f	0.70 	3.10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2594	1	17/07/2021	10:19	2	d	p	2dp	C5-2d	1	C	1C	-10.594502	-47.014932	Ameivula	jalapensis	amejal	NA	NA	NA	m	60.00 	154.00 	NA	6.00 	15.40 	NA	NA	4.75 	m	0.70 	4.05 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2622	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	f	54.50 	138.00 	NA	5.45 	13.80 	NA	NA	4.30 	f	0.70 	3.60 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2623	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	m	48.70 	134.00 	NA	4.87 	13.40 	NA	NA	3.30 	m	0.70 	2.60 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2624	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	j	33.10 	78.00 	NA	3.31 	7.80 	NA	NA	1.60 	j	0.70 	0.90 	NA	NA	NA	sim	NA	NA	NA	NA	cu	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2625	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	j	45.00 	118.00 	NA	4.50 	11.80 	NA	NA	2.90 	j	0.70 	2.20 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2631	1	17/07/2021	13:45	4	b	p	4bp	C5-4b	2	C	2C	-10.594722	-47.052909	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.20 	138.00 	NA	5.62 	13.80 	NA	NA	4.40 	m	0.70 	3.70 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
